2.000000000000000000e+01;0.000000000000000000e+00;0.000000000000000000e+00
1.999972492881074970e+01;9.576256907955450759e-02;4.280539999894363012e-02
1.999889972280942274e+01;1.915225040067327911e-01;8.560962254465885601e-02
1.999752440469504933e+01;2.872771707016166243e-01;1.284114902163056571e-01
1.999559901229867620e+01;3.830239352292014732e-01;1.712098256578197253e-01
1.999312359858229726e+01;4.787601638718489983e-01;2.140034516102983231e-01
1.999009823163741117e+01;5.744832232017325069e-01;2.567911909443831853e-01
1.998652299468314553e+01;6.701904801532748701e-01;2.995718666926398543e-01
1.998239798606397599e+01;7.658793020955774189e-01;3.423443020819328386e-01
1.997772331924699785e+01;8.615470569048351290e-01;3.851073205657952747e-01
1.997249912281882800e+01;9.571911130367390941e-01;4.278597458567919842e-01
1.996672554048205939e+01;1.052808839598863067e+00;4.706004019588763132e-01
1.996040273105131035e+01;1.148397606423031014e+00;5.133281131997379232e-01
1.995353086844885127e+01;1.243954784137666136e+00;5.560417042631421447e-01
1.994611014169982255e+01;1.339477744240116897e+00;5.987400002212601713e-01
1.993814075492703353e+01;1.434963859168959299e+00;6.414218265669868746e-01
1.992962292734536334e+01;1.530410502376274628e+00;6.840860092462491826e-01
1.992055689325570000e+01;1.625815048399897655e+00;7.267313746903004690e-01
1.991094290203852424e+01;1.721174872935634204e+00;7.693567498480016198e-01
1.990078121814703849e+01;1.816487352909450737e+00;8.119609622180891106e-01
1.989007212109988387e+01;1.911749866549624866e+00;8.545428398814264304e-01
1.987881590547347344e+01;2.006959793458865438e+00;8.971012115332408499e-01
1.986701288089386352e+01;2.102114514686390212e+00;9.396349065153419833e-01
1.985466337202825926e+01;2.197211412799965569e+00;9.821427548483235848e-01
1.984176771857606525e+01;2.292247871957906025e+00;1.024623587263746582e+00
1.982832627525955616e+01;2.387221277981026901e+00;1.067076235236301240e+00
1.981433941181411384e+01;2.482129018424554801e+00;1.109499531015951446e+00
1.979980751297805242e+01;2.576968482649985237e+00;1.151892307660054682e+00
1.978473097848204532e+01;2.671737061896899412e+00;1.194253399065463128e+00
1.976911022303811549e+01;2.766432149354714820e+00;1.236581640000596449e+00
1.975294567632823828e+01;2.861051140234400325e+00;1.278875866137498152e+00
1.973623778299252862e+01;2.955591431840121519e+00;1.321134914083859746e+00
1.971898700261699489e+01;3.050050423640834563e+00;1.363357621415024257e+00
1.970119380972089829e+01;3.144425517341816967e+00;1.405542826705959092e+00
1.968285869374371799e+01;3.238714116956143307e+00;1.447689369563205597e+00
1.966398215903166857e+01;3.332913628876090772e+00;1.489796090656797523e+00
1.964456472482383020e+01;3.427021461944482983e+00;1.531861831752149739e+00
1.962460692523788452e+01;3.521035027525963201e+00;1.573885435741919636e+00
1.960410930925538864e+01;3.614951739578202261e+00;1.615865746677834336e+00
1.958307244070670805e+01;3.708769014723033663e+00;1.657801609802488807e+00
1.956149689825548776e+01;3.802484272317511405e+00;1.699691871581108238e+00
1.953938327538273967e+01;3.896094934524902076e+00;1.741535379733280875e+00
1.951673218037051427e+01;3.989598426385585039e+00;1.783330983264650893e+00
1.949354423628517807e+01;4.082992175887891761e+00;1.825077532498582400e+00
1.946982008096027172e+01;4.176273614038846560e+00;1.866773879107780143e+00
1.944556036697894896e+01;4.269440174934837628e+00;1.908418876145879572e+00
1.942076576165605317e+01;4.362489295832192582e+00;1.950011378078993829e+00
1.939543694701973919e+01;4.455418417217680727e+00;1.991550240817226758e+00
1.936957461979272210e+01;4.548224982878906530e+00;2.033034321746141515e+00
1.934317949137311743e+01;4.640906439974630260e+00;2.074462479758188760e+00
1.931625228781485504e+01;4.733460239104989142e+00;2.115833575284099766e+00
1.928879374980773065e+01;4.825883834381627935e+00;2.157146470324231569e+00
1.926080463265701326e+01;4.918174683497714028e+00;2.198400028479864154e+00
1.923228570626267597e+01;5.010330247797889491e+00;2.239593114984470112e+00
1.920323775509822184e+01;5.102347992348084560e+00;2.280724596734918119e+00
1.917366157818909400e+01;5.194225386005259182e+00;2.321793342322649334e+00
1.914355798909071282e+01;5.285959901487018442e+00;2.362798222064794285e+00
1.911292781586607603e+01;5.377549015441134728e+00;2.403738108035249343e+00
1.908177190106301069e+01;5.468990208514958873e+00;2.444611874095702575e+00
1.905009110169095976e+01;5.560280965424719390e+00;2.485418395926609847e+00
1.901788628919744895e+01;5.651418775024708907e+00;2.526156551058122535e+00
1.898515834944408098e+01;5.742401130376356910e+00;2.566825218900961936e+00
1.895190818268218891e+01;5.833225528817200356e+00;2.607423280777246166e+00
1.891813670352806298e+01;5.923889472029705949e+00;2.647949619951258882e+00
1.888384484093779392e+01;6.014390466110005384e+00;2.688403121660167816e+00
1.884903353818172889e+01;6.104726021636494693e+00;2.728782673144691806e+00
1.881370375281850826e+01;6.194893653738303030e+00;2.769087163679705199e+00
1.877785645666874359e+01;6.284890882163651327e+00;2.809315484604794300e+00
1.874149263578826918e+01;6.374715231348073274e+00;2.849466529354750310e+00
1.870461329044103138e+01;6.464364230482514628e+00;2.889539193490011204e+00
1.866721943507157278e+01;6.553835413581294844e+00;2.929532374727039201e+00
1.862931209827711854e+01;6.643126319549939041e+00;2.969444972968640517e+00
1.859089232277928261e+01;6.732234492252878510e+00;3.009275890334230041e+00
1.855196116539541151e+01;6.821157480581009125e+00;3.049024031190026296e+00
1.851251969700946987e+01;6.909892838519118285e+00;3.088688302179192213e+00
1.847256900254262746e+01;6.998438125213158223e+00;3.128267612251907526e+00
1.843211018092338094e+01;7.086790905037401167e+00;3.167760872695384755e+00
1.839114434505735218e+01;7.174948747661422210e+00;3.207166997163810152e+00
1.834967262179666392e+01;7.262909228116962268e+00;3.246484901708233561e+00
1.830769615190892807e+01;7.350669926864623172e+00;3.285713504806377472e+00
1.826521609004590729e+01;7.438228429860429536e+00;3.324851727392391876e+00
1.822223360471170750e+01;7.525582328622225425e+00;3.363898492886533642e+00
1.817874987823066490e+01;7.612729220295928023e+00;3.402852727224779716e+00
1.813476610671482092e+01;7.699666707721624981e+00;3.441713358888374152e+00
1.809028350003099916e+01;7.786392399499511896e+00;3.480479318933300537e+00
1.804530328176755916e+01;7.872903910055669030e+00;3.519149541019685579e+00
1.799982668920071660e+01;7.959198859707689699e+00;3.557722961441131648e+00
1.795385497326050128e+01;8.045274874730129255e+00;3.596198519153976036e+00
1.790738939849638101e+01;8.131129587419804849e+00;3.634575155806475610e+00
1.786043124304244145e+01;8.216760636160929110e+00;3.672851815767923966e+00
1.781298179858224984e+01;8.302165665490054636e+00;3.711027446157682430e+00
1.776504237031331712e+01;8.387342326160887040e+00;3.749100996874145331e+00
1.771661427691120139e+01;8.472288275208887498e+00;3.787071420623625784e+00
1.766769885049322042e+01;8.557001176015738508e+00;3.824937672949162870e+00
1.761829743658183389e+01;8.641478698373601830e+00;3.862698712259250655e+00
1.756841139406760277e+01;8.725718518549220093e+00;3.900353499856488160e+00
1.751804209517183608e+01;8.809718319347844329e+00;3.937900999966156057e+00
1.746719092540882912e+01;8.893475790176964324e+00;3.975340179764704551e+00
1.741585928354775348e+01;8.976988627109866670e+00;4.012670009408160432e+00
1.736404858157418118e+01;9.060254532949016948e+00;4.049889462060462186e+00
1.731176024465126417e+01;9.143271217289241193e+00;4.086997513921698300e+00
1.725899571108049457e+01;9.226036396580727938e+00;4.123993144256272281e+00
1.720575643226218077e+01;9.308547794191849079e+00;4.160875335420983312e+00
1.715204387265549002e+01;9.390803140471778221e+00;4.197643072893010974e+00
1.709785950973818913e+01;9.472800172812920749e+00;4.234295345297828028e+00
1.704320483396599428e+01;9.554536635713159143e+00;4.270831144437019056e+00
1.698808134873156916e+01;9.636010280837886910e+00;4.307249465316012049e+00
1.693249057032318206e+01;9.717218867081859557e+00;4.343549306171724744e+00
1.687643402788298275e+01;9.798160160630834170e+00;4.379729668500114137e+00
1.681991326336494907e+01;9.878831935023029587e+00;4.415789557083655836e+00
1.676292983149247107e+01;9.959231971210346757e+00;4.451727980018702624e+00
1.670548529971559404e+01;1.003935805761943101e+01;4.487543948742781730e+00
1.664758124816788154e+01;1.011920799021249628e+01;4.523236478061782861e+00
1.658921926962296212e+01;1.019877957254794865e+01;4.558804586177055640e+00
1.653040096945072079e+01;1.027807061584081083e+01;4.594247294712421770e+00
1.647112796557313885e+01;1.035707893902292476e+01;4.629563628741082404e+00
1.641140188841978187e+01;1.043580236880294798e+01;4.664752616812435804e+00
1.635122438088295027e+01;1.051423873972613876e+01;4.699813290978805291e+00
1.629059709827251368e+01;1.059238589423390842e+01;4.734744686822054405e+00
1.622952170827033669e+01;1.067024168272318896e+01;4.769545843480123892e+00
1.616799989088443468e+01;1.074780396360554491e+01;4.804215803673458574e+00
1.610603333840276008e+01;1.082507060336609328e+01;4.838753613731341829e+00
1.604362375534663698e+01;1.090203947662218553e+01;4.873158323618124399e+00
1.598077285842388839e+01;1.097870846618186924e+01;4.907428986959358141e+00
1.591748237648161357e+01;1.105507546310213129e+01;4.941564661067832986e+00
1.585375405045862252e+01;1.113113836674691015e+01;4.975564406969501086e+00
1.578958963333755960e+01;1.120689508484486474e+01;5.009427289429309482e+00
1.572499089009667905e+01;1.128234353354694086e+01;5.043152376976919982e+00
1.565995959766129175e+01;1.135748163748368889e+01;5.076738741932341981e+00
1.559449754485489592e+01;1.143230732982234876e+01;5.110185460431439175e+00
1.552860653234995603e+01;1.150681855232370054e+01;5.143491612451348338e+00
1.546228837261839573e+01;1.158101325539868753e+01;5.176656281835783524e+00
1.539554488988171776e+01;1.165488939816478720e+01;5.209678556320242571e+00
1.532837792006084143e+01;1.172844494850215469e+01;5.242557527557091923e+00
1.526078931072559364e+01;1.180167788310952304e+01;5.275292291140560863e+00
1.519278092104388733e+01;1.187458618755984396e+01;5.307881946631613168e+00
1.512435462173058731e+01;1.194716785635572265e+01;5.340325597582721961e+00
1.505551229499604560e+01;1.201942089298455940e+01;5.372622351562518439e+00
1.498625583449433130e+01;1.209134330997348350e+01;5.404771320180351779e+00
1.491658714527113894e+01;1.216293312894402057e+01;5.436771619110720266e+00
1.484650814371138594e+01;1.223418838066650771e+01;5.468622368117595833e+00
1.477602075748650634e+01;1.230510710511425643e+01;5.500322691078635806e+00
1.470512692550141409e+01;1.237568735151748101e+01;5.531871716009286288e+00
1.463382859784117862e+01;1.244592717841695162e+01;5.563268575086768308e+00
1.456212773571737529e+01;1.251582465371739339e+01;5.594512404673943173e+00
1.449002631141414632e+01;1.258537785474064385e+01;5.625602345343077459e+00
1.441752630823394554e+01;1.265458486827852980e+01;5.656537541899472998e+00
1.434462972044298112e+01;1.272344379064550068e+01;5.687317143405002717e+00
1.427133855321636169e+01;1.279195272773098502e+01;5.717940303201503482e+00
1.419765482258294576e+01;1.286010979505150864e+01;5.748406178934079236e+00
1.412358055536986789e+01;1.292791311780251107e+01;5.778713932574262913e+00
1.404911778914680909e+01;1.299536083090993266e+01;5.808862730443069111e+00
1.397426857216993668e+01;1.306245107908150871e+01;5.838851743233932190e+00
1.389903496332556010e+01;1.312918201685780240e+01;5.868680146035510248e+00
1.382341903207350775e+01;1.319555180866296951e+01;5.898347118354378971e+00
1.374742285839018763e+01;1.326155862885525671e+01;5.927851844137601134e+00
1.367104853271139575e+01;1.332720066177721385e+01;5.957193511795179752e+00
1.359429815587478707e+01;1.339247610180562909e+01;5.986371314222370010e+00
1.351717383906210301e+01;1.345738315340121538e+01;6.015384448821891716e+00
1.343967770374110060e+01;1.352192003115798258e+01;6.044232117526001424e+00
1.336181188160718847e+01;1.358608495985236075e+01;6.072913526818443763e+00
1.328357851452479821e+01;1.364987617449202517e+01;6.101427887756284640e+00
1.320497975446846084e+01;1.371329192036444944e+01;6.129774415991604997e+00
1.312601776346361859e+01;1.377633045308516557e+01;6.157952331793081768e+00
1.304669471352714183e+01;1.383899003864576116e+01;6.185960860067434730e+00
1.296701278660760970e+01;1.390126895346156743e+01;6.213799230380745442e+00
1.288697417452525329e+01;1.396316548441905958e+01;6.241466676979650074e+00
1.280658107891169806e+01;1.402467792892300835e+01;6.268962438812407001e+00
1.272583571114938294e+01;1.408580459494327819e+01;6.296285759549822281e+00
1.264474029231074326e+01;1.414654380106140863e+01;6.323435887606065897e+00
1.256329705309710576e+01;1.420689387651682445e+01;6.350412076159334340e+00
1.248150823377734575e+01;1.426685316125282554e+01;6.377213583172403055e+00
1.239937608412623504e+01;1.432642000596223752e+01;6.403839671413028789e+00
1.231690286336258389e+01;1.438559277213277632e+01;6.430289608474238250e+00
1.223409084008708625e+01;1.444436983209212855e+01;6.456562666794465777e+00
1.215094229221991284e+01;1.450274956905271573e+01;6.482658123677572881e+00
1.206745950693805725e+01;1.456073037715616714e+01;6.508575261312721238e+00
1.198364478061241911e+01;1.461831066151750314e+01;6.534313366794126665e+00
1.189950041874465292e+01;1.467548883826899164e+01;6.559871732140658551e+00
1.181502873590371827e+01;1.473226333460372572e+01;6.585249654315322054e+00
1.173023205566224902e+01;1.478863258881888321e+01;6.610446435244596408e+00
1.164511271053260444e+01;1.484459505035868254e+01;6.635461381837627570e+00
1.155967304190273737e+01;1.490014917985703846e+01;6.660293806005308070e+00
1.147391539997177645e+01;1.495529344917990855e+01;6.684943024679192547e+00
1.138784214368537562e+01;1.501002634146731474e+01;6.709408359830290713e+00
1.130145564067082731e+01;1.506434635117508414e+01;6.733689138487721770e+00
1.121475826717194835e+01;1.511825198411623994e+01;6.757784692757214273e+00
1.112775240798370291e+01;1.517174175750213649e+01;6.781694359839495867e+00
1.104044045638660165e+01;1.522481419998321073e+01;6.805417482048508937e+00
1.095282481408088593e+01;1.527746785168948129e+01;6.828953406829510797e+00
1.086490789112044553e+01;1.532970126427068003e+01;6.852301486777017558e+00
1.077669210584653570e+01;1.538151300093612406e+01;6.875461079652620988e+00
1.068817988482125436e+01;1.543290163649420421e+01;6.898431548402641056e+00
1.059937366276079018e+01;1.548386575739161408e+01;6.921212261175663905e+00
1.051027588246845568e+01;1.553440396175221849e+01;6.943802591339915509e+00
1.042088899476748942e+01;1.558451485941561643e+01;6.966201917500494112e+00
1.033121545843364331e+01;1.563419707197539665e+01;6.988409623516476543e+00
1.024125774012754064e+01;1.568344923281702030e+01;7.010425098517847786e+00
1.015101831432684065e+01;1.573226998715544411e+01;7.032247736922319525e+00
1.006049966325815959e+01;1.578065799207237418e+01;7.053876938451983492e+00
9.969704276828800005e+00;1.582861191655320354e+01;7.075312108149820034e+00
9.878634652558250906e+00;1.587613044152362995e+01;7.096552656396067249e+00
9.787293295509497781e+00;1.592321225988593270e+01;7.117597998924438230e+00
9.695682718220112406e+00;1.596985607655493666e+01;7.138447556838192654e+00
9.603805440633136570e+00;1.601606060849363544e+01;7.159100756626065376e+00
9.511663990027777515e+00;1.606182458474846442e+01;7.179557030178027155e+00
9.419260900949870674e+00;1.610714674648428613e+01;7.199815814800932579e+00
9.326598715142178975e+00;1.615202584701901856e+01;7.219876553233983252e+00
9.233679981474463005e+00;1.619646065185789396e+01;7.239738693664061309e+00
9.140507255873384196e+00;1.624044993872746190e+01;7.259401689740908381e+00
9.047083101252184179e+00;1.628399249760917300e+01;7.278865000592153578e+00
8.953410087440193621e+00;1.632708713077267504e+01;7.298128090838187809e+00
8.859490791112145658e+00;1.636973265280877854e+01;7.317190430606897777e+00
8.765327795717293924e+00;1.641192789066203161e+01;7.336051495548238321e+00
8.670923691408349399e+00;1.645367168366300703e+01;7.354710766848651993e+00
8.576281074970236062e+00;1.649496288356023754e+01;7.373167731245343859e+00
8.481402549748660036e+00;1.653580035455176045e+01;7.391421881040399100e+00
8.386290725578501082e+00;1.657618297331641699e+01;7.409472714114749614e+00
8.290948218712012263e+00;1.661610962904470412e+01;7.427319733941980751e+00
8.195377651746868608e+00;1.665557922346935982e+01;7.444962449601999488e+00
8.099581653554027483e+00;1.669459067089555049e+01;7.462400375794524088e+00
8.003562859205402447e+00;1.673314289823075640e+01;7.479633032852447627e+00
7.907323909901384340e+00;1.677123484501427342e+01;7.496659946755022119e+00
7.810867452898200725e+00;1.680886546344638788e+01;7.513480649140901413e+00
7.714196141435082588e+00;1.684603371841721042e+01;7.530094677321025110e+00
7.617312634661292492e+00;1.688273858753512968e+01;7.546501574291345271e+00
7.520219597562974201e+00;1.691897906115494621e+01;7.562700888745394145e+00
7.422919700889844208e+00;1.695475414240563339e+01;7.578692175086702676e+00
7.325415621081731388e+00;1.699006284721778925e+01;7.594474993441056476e+00
7.227710040194955887e+00;1.702490420435066198e+01;7.610048909668593708e+00
7.129805645828549920e+00;1.705927725541890538e+01;7.625413495375749307e+00
7.031705131050332902e+00;1.709318105491890805e+01;7.640568327927035774e+00
6.933411194322832927e+00;1.712661467025482764e+01;7.655512990456671218e+00
6.834926539429054593e+00;1.715957718176423796e+01;7.670247071880050171e+00
6.736253875398109159e+00;1.719206768274341002e+01;7.684770166905039446e+00
6.637395916430709697e+00;1.722408527947226276e+01;7.699081876043136319e+00
6.538355381824485946e+00;1.725562909123896205e+01;7.713181805620455300e+00
6.439134995899200575e+00;1.728669825036412533e+01;7.727069567788559468e+00
6.339737487921809134e+00;1.731729190222469938e+01;7.740744780535122160e+00
6.240165592031385877e+00;1.734740920527746155e+01;7.754207067694437683e+00
6.140422047163912822e+00;1.737704933108217631e+01;7.767456058957776577e+00
6.040509596976938234e+00;1.740621146432437527e+01;7.780491389883556153e+00
5.940430989774112547e+00;1.743489480283779614e+01;7.793312701907381346e+00
5.840188978429586619e+00;1.746309855762643082e+01;7.805919642351896393e+00
5.739786320312287415e+00;1.749082195288624675e+01;7.818311864436491732e+00
5.639225777210072899e+00;1.751806422602651025e+01;7.830489027286838599e+00
5.538510115253759913e+00;1.754482462769077955e+01;7.842450795944275299e+00
5.437642104841039270e+00;1.757110242177749271e+01;7.854196841375004290e+00
5.336624520560270923e+00;1.759689688546025010e+01;7.865726840479156046e+00
5.235460141114154808e+00;1.762220730920767053e+01;7.877040476099678834e+00
5.134151749243312857e+00;1.764703299680292048e+01;7.888137437031048194e+00
5.032702131649726240e+00;1.767137326536285613e+01;7.899017418027842297e+00
4.931114078920092680e+00;1.769522744535681369e+01;7.909680119813129018e+00
4.829390385449057632e+00;1.771859488062502663e+01;7.920125249086701125e+00
4.727533849362354879e+00;1.774147492839668416e+01;7.930352518533148931e+00
4.625547272439836988e+00;1.776386695930757753e+01;7.940361646829751763e+00
4.523433460038402742e+00;1.778577035741746215e+01;7.950152358654229978e+00
4.421195221014834864e+00;1.780718452022695075e+01;7.959724384692307808e+00
4.318835367648532042e+00;1.782810885869412232e+01;7.969077461645125204e+00
4.216356715564154811e+00;1.784854279725071535e+01;7.978211332236485376e+00
4.113762083654173729e+00;1.786848577381794811e+01;7.987125745219920248e+00
4.011054294001327847e+00;1.788793723982199424e+01;7.995820455385615588e+00
3.908236171801003245e+00;1.790689666020906046e+01;8.004295223567140738e+00
3.805310545283514756e+00;1.792536351346012680e+01;8.012549816648045109e+00
3.702280245636306422e+00;1.794333729160524982e+01;8.020584007568247742e+00
3.599148106926092883e+00;1.796081750023758872e+01;8.028397575330309621e+00
3.495916966020873318e+00;1.797780365852695539e+01;8.035990305005489276e+00
3.392589662511918291e+00;1.799429529923308380e+01;8.043361987739670482e+00
3.289169038635653131e+00;1.801029196871844107e+01;8.050512420759098120e+00
3.185657939195478683e+00;1.802579322696075081e+01;8.057441407375964815e+00
3.082059211483516581e+00;1.804079864756504392e+01;8.064148756993805733e+00
2.978375705202291002e+00;1.805530781777544647e+01;8.070634285112763706e+00
2.874610272386338927e+00;1.806932033848647734e+01;8.076897813334637632e+00
2.770765767323761786e+00;1.808283582425406522e+01;8.082939169367818977e+00
2.666845046477710479e+00;1.809585390330613919e+01;8.088758187032006219e+00
2.562850968407810903e+00;1.810837421755284282e+01;8.094354706262786081e+00
2.458786393691537064e+00;1.812039642259641425e+01;8.099728573116044217e+00
2.354654184845520692e+00;1.813192018774061864e+01;8.104879639772180511e+00
2.250457206246815112e+00;1.814294519599988575e+01;8.109807764540192920e+00
2.146198324054097828e+00;1.815347114410800344e+01;8.114512811861571251e+00
2.041880406128848247e+00;1.816349774252645233e+01;8.118994652314013294e+00
1.937506321956437461e+00;1.817302471545241005e+01;8.123253162615005962e+00
1.833078942567210934e+00;1.818205180082629369e+01;8.127288225625195039e+00
1.728601140457512564e+00;1.819057875033899663e+01;8.131099730351628807e+00
1.624075789510669665e+00;1.819860532943869913e+01;8.134687571950786733e+00
1.519505764917941537e+00;1.820613131733734136e+01;8.138051651731489144e+00
1.414893943099431395e+00;1.821315650701667366e+01;8.141191877157588408e+00
1.310243201624962106e+00;1.821968070523397287e+01;8.144108161850533989e+00
1.205556419134925061e+00;1.822570373252733589e+01;8.146800425591733230e+00
1.100836475261096403e+00;1.823122542322064277e+01;8.149268594324770021e+00
9.960862505474257222e-01;1.823624562542808647e+01;8.151512600157431621e+00
8.913086263708021040e-01;1.824076420105836505e+01;8.153532381363582715e+00
7.865064848617939752e-01;1.824478102581849015e+01;8.155327882384863614e+00
6.816827088253716305e-01;1.824829598921717633e+01;8.156899053832210811e+00
5.768401816616041122e-01;1.825130899456791056e+01;8.158245852487226557e+00
4.719817872863634745e-01;1.825381995899159904e+01;8.159368241303358360e+00
3.671104100519695379e-01;1.825582881341884445e+01;8.160266189406927495e+00
2.622289346678677857e-01;1.825733550259183957e+01;8.160939672097963893e+00
1.573402461212745629e-01;1.825833998506592337e+01;8.161388670850904248e+00
5.244722959781961125e-02;1.825884223321066102e+01;8.161613173315080516e+00
-5.244722959781716182e-02;1.825884223321066102e+01;8.161613173315080516e+00
